t,y1,y2
0.938,0.838279,0.364021
0.939,0.839629,0.364869
0.94,0.840979,0.365717
0.941,0.842329,0.366566
0.942,0.84368,0.367415
0.943,0.845031,0.368266
0.944,0.846382,0.369118
0.945,0.847733,0.36997
0.946,0.849084,0.370823
0.947,0.850436,0.371677
0.948,0.851787,0.372531
0.949,0.853139,0.373387
0.95,0.854492,0.374243
0.951,0.855844,0.3751
0.952,0.857196,0.375958
0.953,0.858549,0.376817
0.954,0.859902,0.377677
0.955,0.861255,0.378537
0.956,0.862608,0.379398
0.957,0.863961,0.38026
0.958,0.865315,0.381123
0.959,0.866668,0.381987
0.96,0.868022,0.382851
0.961,0.869376,0.383716
0.962,0.87073,0.384582
0.963,0.872084,0.385449
0.964,0.873439,0.386317
0.965,0.874793,0.387185
0.966,0.876148,0.388054
0.967,0.877503,0.388924
0.968,0.878858,0.389795
0.969,0.880213,0.390667
0.97,0.881569,0.391539
0.971,0.882924,0.392412
0.972,0.88428,0.393286
0.973,0.885636,0.394161
0.974,0.886991,0.395037
0.975,0.888347,0.395913
0.976,0.889704,0.39679
0.977,0.89106,0.397668
0.978,0.892416,0.398547
0.979,0.893773,0.399426
0.98,0.89513,0.400307
0.981,0.896486,0.401188
0.982,0.897843,0.40207
0.983,0.8992,0.402952
0.984,0.900557,0.403836
0.985,0.901915,0.40472
0.986,0.903272,0.405605
0.987,0.90463,0.406491
0.988,0.905987,0.407377
0.989,0.907345,0.408264
0.99,0.908703,0.409153
0.991,0.910061,0.410041
0.992,0.911419,0.410931
0.993,0.912777,0.411821
0.994,0.914135,0.412713
0.995,0.915493,0.413605
0.996,0.916852,0.414497
0.997,0.91821,0.415391
0.998,0.919569,0.416285
0.999,0.920928,0.41718
1,0.922286,0.418076
1.001,0.923645,0.418973
1.002,0.925004,0.41987
1.003,0.926363,0.420768
1.004,0.927722,0.421667
1.005,0.929082,0.422567
1.006,0.930441,0.423467
1.007,0.9318,0.424368
1.008,0.93316,0.42527
1.009,0.934519,0.426173
1.01,0.935879,0.427076
1.011,0.937239,0.42798
1.012,0.938598,0.428885
1.013,0.939958,0.429791
1.014,0.941318,0.430697
1.015,0.942678,0.431605
1.016,0.944038,0.432513
1.017,0.945398,0.433421
1.018,0.946758,0.434331
1.019,0.948118,0.435241
1.02,0.949478,0.436152
1.021,0.950838,0.437064
1.022,0.952199,0.437976
1.023,0.953559,0.438889
1.024,0.954919,0.439803
1.025,0.95628,0.440718
1.026,0.95764,0.441634
1.027,0.959001,0.44255
1.028,0.960361,0.443467
1.029,0.961722,0.444384
1.03,0.963082,0.445303
1.031,0.964443,0.446222
1.032,0.965804,0.447142
1.033,0.967165,0.448062
1.034,0.968525,0.448984
1.035,0.969886,0.449906
1.036,0.971247,0.450829
1.037,0.972608,0.451752
1.038,0.973968,0.452677
1.039,0.975329,0.453602
1.04,0.97669,0.454527
1.041,0.978051,0.455454
1.042,0.979412,0.456381
1.043,0.980773,0.457309
1.044,0.982134,0.458238
1.045,0.983495,0.459167
1.046,0.984856,0.460097
1.047,0.986217,0.461028
1.048,0.987578,0.46196
1.049,0.988938,0.462892
1.05,0.990299,0.463825
1.051,0.99166,0.464759
1.052,0.993021,0.465693
1.053,0.994382,0.466629
1.054,0.995743,0.467565
1.055,0.997104,0.468501
1.056,0.998465,0.469439
1.057,0.999826,0.470377
1.058,1.00119,0.471315
1.059,1.00255,0.472255
1.06,1.00391,0.473195
1.061,1.00527,0.474136
1.062,1.00663,0.475078
1.063,1.00799,0.47602
1.064,1.00935,0.476963
1.065,1.01071,0.477907
1.066,1.01207,0.478851
1.067,1.01343,0.479796
1.068,1.01479,0.480742
1.069,1.01616,0.481689
1.07,1.01752,0.482636
1.071,1.01888,0.483584
1.072,1.02024,0.484533
1.073,1.0216,0.485482
1.074,1.02296,0.486432
1.075,1.02432,0.487383
1.076,1.02568,0.488335
1.077,1.02704,0.489287
1.078,1.0284,0.49024
1.079,1.02976,0.491193
1.08,1.03112,0.492148
1.081,1.03248,0.493103
1.082,1.03384,0.494058
1.083,1.0352,0.495015
1.084,1.03656,0.495972
1.085,1.03792,0.496929
1.086,1.03928,0.497888
1.087,1.04064,0.498847
1.088,1.042,0.499807
1.089,1.04336,0.500767
1.09,1.04472,0.501729
1.091,1.04608,0.50269
1.092,1.04744,0.503653
1.093,1.0488,0.504616
1.094,1.05016,0.50558
1.095,1.05152,0.506545
1.096,1.05287,0.50751
1.097,1.05423,0.508476
1.098,1.05559,0.509443
1.099,1.05695,0.51041
1.1,1.05831,0.511378
1.101,1.05967,0.512347
1.102,1.06103,0.513316
1.103,1.06239,0.514286
1.104,1.06374,0.515257
1.105,1.0651,0.516228
1.106,1.06646,0.5172
1.107,1.06782,0.518173
1.108,1.06918,0.519146
1.109,1.07054,0.52012
1.11,1.07189,0.521095
1.111,1.07325,0.52207
1.112,1.07461,0.523046
1.113,1.07597,0.524023
1.114,1.07732,0.525001
1.115,1.07868,0.525979
1.116,1.08004,0.526957
1.117,1.0814,0.527937
1.118,1.08275,0.528917
1.119,1.08411,0.529897
1.12,1.08547,0.530879
1.121,1.08682,0.531861
1.122,1.08818,0.532844
1.123,1.08954,0.533827
1.124,1.09089,0.534811
1.125,1.09225,0.535796
1.126,1.09361,0.536781
1.127,1.09496,0.537767
1.128,1.09632,0.538753
1.129,1.09767,0.539741
1.13,1.09903,0.540729
1.131,1.10038,0.541717
1.132,1.10174,0.542706
1.133,1.10309,0.543696
1.134,1.10445,0.544687
1.135,1.1058,0.545678
1.136,1.10716,0.54667
1.137,1.10851,0.547662
1.138,1.10987,0.548655
1.139,1.11122,0.549649
1.14,1.11258,0.550643
1.141,1.11393,0.551638
1.142,1.11529,0.552634
1.143,1.11664,0.55363
1.144,1.11799,0.554627
1.145,1.11935,0.555625
1.146,1.1207,0.556623
1.147,1.12205,0.557622
1.148,1.12341,0.558621
1.149,1.12476,0.559621
1.15,1.12611,0.560622
1.151,1.12746,0.561623
1.152,1.12882,0.562625
1.153,1.13017,0.563628
1.154,1.13152,0.564631
1.155,1.13287,0.565635
1.156,1.13422,0.566639
1.157,1.13558,0.567645
1.158,1.13693,0.56865
1.159,1.13828,0.569657
1.16,1.13963,0.570664
1.161,1.14098,0.571671
1.162,1.14233,0.57268
1.163,1.14368,0.573689
1.164,1.14503,0.574698
1.165,1.14638,0.575708
1.166,1.14773,0.576719
1.167,1.14908,0.57773
1.168,1.15043,0.578742
1.169,1.15178,0.579755
1.17,1.15313,0.580768
1.171,1.15448,0.581782
1.172,1.15583,0.582796
1.173,1.15718,0.583811
1.174,1.15852,0.584827
1.175,1.15987,0.585843
1.176,1.16122,0.58686
1.177,1.16257,0.587877
1.178,1.16392,0.588896
1.179,1.16526,0.589914
1.18,1.16661,0.590934
1.181,1.16796,0.591953
1.182,1.1693,0.592974
1.183,1.17065,0.593995
1.184,1.172,0.595017
1.185,1.17334,0.596039
1.186,1.17469,0.597062
1.187,1.17603,0.598086
1.188,1.17738,0.59911
1.189,1.17873,0.600134
1.19,1.18007,0.60116
1.191,1.18142,0.602186
1.192,1.18276,0.603212
1.193,1.1841,0.604239
1.194,1.18545,0.605267
1.195,1.18679,0.606295
1.196,1.18814,0.607324
1.197,1.18948,0.608354
1.198,1.19082,0.609384
1.199,1.19217,0.610414
1.2,1.19351,0.611446
1.201,1.19485,0.612477
1.202,1.19619,0.61351
1.203,1.19754,0.614543
1.204,1.19888,0.615576
1.205,1.20022,0.616611
1.206,1.20156,0.617645
1.207,1.2029,0.618681
1.208,1.20424,0.619717
1.209,1.20558,0.620753
1.21,1.20692,0.62179
1.211,1.20826,0.622828
1.212,1.2096,0.623866
1.213,1.21094,0.624905
1.214,1.21228,0.625944
1.215,1.21362,0.626984
1.216,1.21496,0.628025
1.217,1.2163,0.629066
1.218,1.21764,0.630108
1.219,1.21898,0.63115
1.22,1.22031,0.632193
1.221,1.22165,0.633236
1.222,1.22299,0.63428
1.223,1.22432,0.635325
1.224,1.22566,0.63637
1.225,1.227,0.637416
1.226,1.22833,0.638462
1.227,1.22967,0.639509
1.228,1.23101,0.640556
1.229,1.23234,0.641604
1.23,1.23368,0.642652
1.231,1.23501,0.643702
1.232,1.23635,0.644751
1.233,1.23768,0.645801
1.234,1.23901,0.646852
1.235,1.24035,0.647903
1.236,1.24168,0.648955
1.237,1.24301,0.650008
1.238,1.24435,0.651061
1.239,1.24568,0.652114
1.24,1.24701,0.653168
1.241,1.24834,0.654223
1.242,1.24968,0.655278
1.243,1.25101,0.656334
1.244,1.25234,0.65739
1.245,1.25367,0.658447
1.246,1.255,0.659504
1.247,1.25633,0.660562
1.248,1.25766,0.661621
1.249,1.25899,0.66268
1.25,1.26032,0.66374
1.251,1.26165,0.6648
1.252,1.26298,0.66586
1.253,1.26431,0.666922
1.254,1.26563,0.667983
1.255,1.26696,0.669046
1.256,1.26829,0.670108
1.257,1.26962,0.671172
1.258,1.27094,0.672236
1.259,1.27227,0.6733
1.26,1.2736,0.674365
1.261,1.27492,0.675431
1.262,1.27625,0.676497
1.263,1.27757,0.677563
1.264,1.2789,0.678631
1.265,1.28022,0.679698
1.266,1.28155,0.680766
1.267,1.28287,0.681835
1.268,1.28419,0.682904
1.269,1.28552,0.683974
1.27,1.28684,0.685045
1.271,1.28816,0.686115
1.272,1.28949,0.687187
1.273,1.29081,0.688259
1.274,1.29213,0.689331
1.275,1.29345,0.690404
1.276,1.29477,0.691478
1.277,1.29609,0.692552
1.278,1.29741,0.693626
1.279,1.29873,0.694701
1.28,1.30005,0.695777
1.281,1.30137,0.696853
1.282,1.30269,0.697929
1.283,1.30401,0.699007
1.284,1.30533,0.700084
1.285,1.30665,0.701162
1.286,1.30796,0.702241
1.287,1.30928,0.70332
1.288,1.3106,0.7044
1.289,1.31191,0.70548
1.29,1.31323,0.706561
1.291,1.31455,0.707642
1.292,1.31586,0.708724
1.293,1.31718,0.709806
1.294,1.31849,0.710889
1.295,1.31981,0.711972
1.296,1.32112,0.713056
1.297,1.32243,0.71414
1.298,1.32375,0.715225
1.299,1.32506,0.71631
1.3,1.32637,0.717396
1.301,1.32769,0.718483
1.302,1.329,0.719569
1.303,1.33031,0.720657
1.304,1.33162,0.721744
1.305,1.33293,0.722833
1.306,1.33424,0.723922
1.307,1.33555,0.725011
1.308,1.33686,0.726101
1.309,1.33817,0.727191
1.31,1.33948,0.728282
1.311,1.34079,0.729373
1.312,1.3421,0.730465
1.313,1.3434,0.731557
1.314,1.34471,0.73265
1.315,1.34602,0.733743
1.316,1.34732,0.734837
1.317,1.34863,0.735931
1.318,1.34994,0.737026
1.319,1.35124,0.738121
1.32,1.35255,0.739217
1.321,1.35385,0.740313
1.322,1.35516,0.74141
1.323,1.35646,0.742507
1.324,1.35776,0.743605
1.325,1.35907,0.744703
1.326,1.36037,0.745801
1.327,1.36167,0.7469
1.328,1.36297,0.748
1.329,1.36428,0.7491
1.33,1.36558,0.750201
1.331,1.36688,0.751302
1.332,1.36818,0.752403
1.333,1.36948,0.753505
1.334,1.37078,0.754607
1.335,1.37208,0.75571
1.336,1.37337,0.756814
1.337,1.37467,0.757918
1.338,1.37597,0.759022
1.339,1.37727,0.760127
1.34,1.37857,0.761232
1.341,1.37986,0.762338
1.342,1.38116,0.763444
1.343,1.38245,0.764551
1.344,1.38375,0.765658
1.345,1.38504,0.766766
1.346,1.38634,0.767874
1.347,1.38763,0.768982
1.348,1.38893,0.770091
1.349,1.39022,0.771201
1.35,1.39151,0.772311
1.351,1.3928,0.773421
1.352,1.3941,0.774532
1.353,1.39539,0.775643
1.354,1.39668,0.776755
1.355,1.39797,0.777867
1.356,1.39926,0.77898
1.357,1.40055,0.780093
1.358,1.40184,0.781207
1.359,1.40313,0.782321
1.36,1.40442,0.783435
1.361,1.40571,0.78455
1.362,1.40699,0.785666
1.363,1.40828,0.786782
1.364,1.40957,0.787898
1.365,1.41085,0.789015
1.366,1.41214,0.790132
1.367,1.41343,0.79125
1.368,1.41471,0.792368
1.369,1.41599,0.793487
1.37,1.41728,0.794606
1.371,1.41856,0.795725
1.372,1.41985,0.796845
1.373,1.42113,0.797965
1.374,1.42241,0.799086
1.375,1.42369,0.800207
1.376,1.42497,0.801329
1.377,1.42626,0.802451
1.378,1.42754,0.803574
1.379,1.42882,0.804697
1.38,1.4301,0.80582
1.381,1.43137,0.806944
1.382,1.43265,0.808069
1.383,1.43393,0.809193
1.384,1.43521,0.810319
1.385,1.43649,0.811444
1.386,1.43776,0.81257
1.387,1.43904,0.813697
1.388,1.44032,0.814824
1.389,1.44159,0.815951
1.39,1.44287,0.817079
1.391,1.44414,0.818207
1.392,1.44542,0.819336
1.393,1.44669,0.820465
1.394,1.44796,0.821595
1.395,1.44923,0.822725
1.396,1.45051,0.823855
1.397,1.45178,0.824986
1.398,1.45305,0.826117
1.399,1.45432,0.827249
1.4,1.45559,0.828381
1.401,1.45686,0.829513
1.402,1.45813,0.830646
1.403,1.4594,0.831779
1.404,1.46067,0.832913
1.405,1.46193,0.834047
1.406,1.4632,0.835182
1.407,1.46447,0.836317
1.408,1.46574,0.837452
1.409,1.467,0.838588
1.41,1.46827,0.839725
1.411,1.46953,0.840861
1.412,1.4708,0.841998
1.413,1.47206,0.843136
1.414,1.47332,0.844274
1.415,1.47459,0.845412
1.416,1.47585,0.846551
1.417,1.47711,0.84769
1.418,1.47837,0.84883
1.419,1.47963,0.84997
1.42,1.48089,0.85111
1.421,1.48215,0.852251
1.422,1.48341,0.853392
1.423,1.48467,0.854534
1.424,1.48593,0.855676
1.425,1.48719,0.856818
1.426,1.48845,0.857961
1.427,1.4897,0.859104
1.428,1.49096,0.860248
1.429,1.49222,0.861392
1.43,1.49347,0.862536
1.431,1.49473,0.863681
1.432,1.49598,0.864826
1.433,1.49723,0.865972
1.434,1.49849,0.867118
1.435,1.49974,0.868264
1.436,1.50099,0.869411
1.437,1.50225,0.870558
1.438,1.5035,0.871706
1.439,1.50475,0.872854
1.44,1.506,0.874002
1.441,1.50725,0.875151
1.442,1.5085,0.8763
1.443,1.50975,0.877449
1.444,1.51099,0.878599
1.445,1.51224,0.87975
1.446,1.51349,0.8809
1.447,1.51474,0.882052
1.448,1.51598,0.883203
1.449,1.51723,0.884355
1.45,1.51847,0.885507
1.451,1.51972,0.88666
1.452,1.52096,0.887813
1.453,1.5222,0.888966
1.454,1.52345,0.89012
1.455,1.52469,0.891274
1.456,1.52593,0.892429
1.457,1.52717,0.893584
1.458,1.52841,0.894739
1.459,1.52965,0.895895
1.46,1.53089,0.897051
1.461,1.53213,0.898207
1.462,1.53337,0.899364
1.463,1.53461,0.900521
1.464,1.53585,0.901679
1.465,1.53708,0.902837
1.466,1.53832,0.903995
1.467,1.53956,0.905154
1.468,1.54079,0.906313
1.469,1.54203,0.907472
1.47,1.54326,0.908632
1.471,1.5445,0.909792
1.472,1.54573,0.910953
1.473,1.54696,0.912114
1.474,1.54819,0.913275
1.475,1.54942,0.914436
1.476,1.55066,0.915598
1.477,1.55189,0.916761
1.478,1.55312,0.917923
1.479,1.55435,0.919087
1.48,1.55557,0.92025
1.481,1.5568,0.921414
1.482,1.55803,0.922578
1.483,1.55926,0.923743
1.484,1.56048,0.924907
1.485,1.56171,0.926073
1.486,1.56294,0.927238
1.487,1.56416,0.928404
1.488,1.56538,0.929571
1.489,1.56661,0.930737
1.49,1.56783,0.931904
1.491,1.56905,0.933072
1.492,1.57028,0.934239
1.493,1.5715,0.935408
1.494,1.57272,0.936576
1.495,1.57394,0.937745
1.496,1.57516,0.938914
1.497,1.57638,0.940083
1.498,1.5776,0.941253
1.499,1.57881,0.942423
1.5,1.58003,0.943594
1.501,1.58125,0.944765
1.502,1.58247,0.945936
1.503,1.58368,0.947108
1.504,1.5849,0.94828
1.505,1.58611,0.949452
1.506,1.58733,0.950624
1.507,1.58854,0.951797
1.508,1.58975,0.952971
1.509,1.59096,0.954144
1.51,1.59218,0.955318
1.511,1.59339,0.956493
1.512,1.5946,0.957667
1.513,1.59581,0.958842
1.514,1.59702,0.960018
1.515,1.59823,0.961193
1.516,1.59943,0.962369
1.517,1.60064,0.963546
1.518,1.60185,0.964722
1.519,1.60306,0.965899
1.52,1.60426,0.967077
1.521,1.60547,0.968254
1.522,1.60667,0.969432
1.523,1.60788,0.970611
1.524,1.60908,0.971789
1.525,1.61028,0.972968
1.526,1.61148,0.974148
1.527,1.61269,0.975327
1.528,1.61389,0.976507
1.529,1.61509,0.977688
1.53,1.61629,0.978868
1.531,1.61749,0.980049
1.532,1.61869,0.981231
1.533,1.61988,0.982412
1.534,1.62108,0.983594
1.535,1.62228,0.984776
1.536,1.62347,0.985959
1.537,1.62467,0.987142
1.538,1.62586,0.988325
1.539,1.62706,0.989509
1.54,1.62825,0.990692
1.541,1.62945,0.991877
1.542,1.63064,0.993061
1.543,1.63183,0.994246
1.544,1.63302,0.995431
1.545,1.63421,0.996616
1.546,1.6354,0.997802
1.547,1.63659,0.998988
1.548,1.63778,1.00017
1.549,1.63897,1.00136
1.55,1.64016,1.00255
1.551,1.64135,1.00374
1.552,1.64253,1.00492
1.553,1.64372,1.00611
1.554,1.6449,1.0073
1.555,1.64609,1.00849
1.556,1.64727,1.00968
1.557,1.64846,1.01087
1.558,1.64964,1.01206
1.559,1.65082,1.01325
1.56,1.652,1.01444
1.561,1.65318,1.01563
1.562,1.65436,1.01682
1.563,1.65554,1.01801
1.564,1.65672,1.0192
1.565,1.6579,1.02039
1.566,1.65908,1.02158
1.567,1.66026,1.02277
1.568,1.66143,1.02397
1.569,1.66261,1.02516
1.57,1.66378,1.02635
1.571,1.66496,1.02755
1.572,1.66613,1.02874
1.573,1.66731,1.02993
1.574,1.66848,1.03113
1.575,1.66965,1.03232
1.576,1.67082,1.03352
1.577,1.67199,1.03471
1.578,1.67316,1.03591
1.579,1.67433,1.0371
1.58,1.6755,1.0383
1.581,1.67667,1.0395
1.582,1.67784,1.04069
1.583,1.67901,1.04189
1.584,1.68017,1.04309
1.585,1.68134,1.04428
1.586,1.6825,1.04548
1.587,1.68367,1.04668
1.588,1.68483,1.04788
1.589,1.68599,1.04908
1.59,1.68716,1.05028
1.591,1.68832,1.05148
1.592,1.68948,1.05267
1.593,1.69064,1.05387
1.594,1.6918,1.05507
1.595,1.69296,1.05627
1.596,1.69412,1.05748
1.597,1.69528,1.05868
1.598,1.69643,1.05988
1.599,1.69759,1.06108
1.6,1.69875,1.06228
1.601,1.6999,1.06348
1.602,1.70106,1.06469
1.603,1.70221,1.06589
1.604,1.70336,1.06709
1.605,1.70452,1.06829
1.606,1.70567,1.0695
1.607,1.70682,1.0707
1.608,1.70797,1.0719
1.609,1.70912,1.07311
1.61,1.71027,1.07431
1.611,1.71142,1.07552
1.612,1.71257,1.07672
1.613,1.71372,1.07793
1.614,1.71486,1.07913
1.615,1.71601,1.08034
1.616,1.71715,1.08155
1.617,1.7183,1.08275
1.618,1.71944,1.08396
1.619,1.72059,1.08517
1.62,1.72173,1.08637
1.621,1.72287,1.08758
1.622,1.72401,1.08879
1.623,1.72516,1.09
1.624,1.7263,1.0912
1.625,1.72743,1.09241
1.626,1.72857,1.09362
1.627,1.72971,1.09483
1.628,1.73085,1.09604
1.629,1.73199,1.09725
1.63,1.73312,1.09846
1.631,1.73426,1.09967
1.632,1.73539,1.10088
1.633,1.73653,1.10209
1.634,1.73766,1.1033
1.635,1.73879,1.10451
1.636,1.73993,1.10572
1.637,1.74106,1.10693
1.638,1.74219,1.10814
1.639,1.74332,1.10936
1.64,1.74445,1.11057
1.641,1.74558,1.11178
1.642,1.7467,1.11299
1.643,1.74783,1.11421
1.644,1.74896,1.11542
1.645,1.75008,1.11663
1.646,1.75121,1.11785
1.647,1.75233,1.11906
1.648,1.75346,1.12028
1.649,1.75458,1.12149
1.65,1.7557,1.12271
1.651,1.75683,1.12392
1.652,1.75795,1.12514
1.653,1.75907,1.12635
1.654,1.76019,1.12757
1.655,1.76131,1.12878
1.656,1.76243,1.13
1.657,1.76354,1.13121
1.658,1.76466,1.13243
1.659,1.76578,1.13365
1.66,1.76689,1.13487
1.661,1.76801,1.13608
1.662,1.76912,1.1373
1.663,1.77024,1.13852
1.664,1.77135,1.13974
1.665,1.77246,1.14095
1.666,1.77357,1.14217
1.667,1.77468,1.14339
1.668,1.77579,1.14461
1.669,1.7769,1.14583
1.67,1.77801,1.14705
1.671,1.77912,1.14827
1.672,1.78023,1.14949
1.673,1.78133,1.15071
1.674,1.78244,1.15193
1.675,1.78355,1.15315
1.676,1.78465,1.15437
1.677,1.78575,1.15559
1.678,1.78686,1.15681
1.679,1.78796,1.15804
1.68,1.78906,1.15926
1.681,1.79016,1.16048
1.682,1.79126,1.1617
1.683,1.79236,1.16292
1.684,1.79346,1.16415
1.685,1.79456,1.16537
1.686,1.79566,1.16659
1.687,1.79675,1.16782
1.688,1.79785,1.16904
1.689,1.79895,1.17026
1.69,1.80004,1.17149
1.691,1.80113,1.17271
1.692,1.80223,1.17394
1.693,1.80332,1.17516
1.694,1.80441,1.17638
1.695,1.8055,1.17761
1.696,1.80659,1.17884
1.697,1.80768,1.18006
1.698,1.80877,1.18129
1.699,1.80986,1.18251
1.7,1.81095,1.18374
1.701,1.81204,1.18496
1.702,1.81312,1.18619
1.703,1.81421,1.18742
1.704,1.81529,1.18865
1.705,1.81638,1.18987
1.706,1.81746,1.1911
1.707,1.81854,1.19233
1.708,1.81962,1.19355
1.709,1.8207,1.19478
1.71,1.82178,1.19601
1.711,1.82286,1.19724
1.712,1.82394,1.19847
1.713,1.82502,1.1997
1.714,1.8261,1.20093
1.715,1.82718,1.20216
1.716,1.82825,1.20338
1.717,1.82933,1.20461
1.718,1.8304,1.20584
1.719,1.83148,1.20707
1.72,1.83255,1.2083
1.721,1.83362,1.20953
1.722,1.83469,1.21077
1.723,1.83576,1.212
1.724,1.83683,1.21323
1.725,1.8379,1.21446
1.726,1.83897,1.21569
1.727,1.84004,1.21692
1.728,1.84111,1.21815
1.729,1.84217,1.21939
1.73,1.84324,1.22062
1.731,1.84431,1.22185
1.732,1.84537,1.22308
1.733,1.84643,1.22432
1.734,1.8475,1.22555
1.735,1.84856,1.22678
1.736,1.84962,1.22801
1.737,1.85068,1.22925
1.738,1.85174,1.23048
1.739,1.8528,1.23172
1.74,1.85386,1.23295
1.741,1.85492,1.23418
1.742,1.85597,1.23542
1.743,1.85703,1.23665
1.744,1.85809,1.23789
1.745,1.85914,1.23912
1.746,1.86019,1.24036
1.747,1.86125,1.24159
1.748,1.8623,1.24283
1.749,1.86335,1.24407
1.75,1.8644,1.2453
1.751,1.86545,1.24654
1.752,1.8665,1.24777
1.753,1.86755,1.24901
1.754,1.8686,1.25025
1.755,1.86965,1.25148
1.756,1.8707,1.25272
1.757,1.87174,1.25396
1.758,1.87279,1.2552
1.759,1.87383,1.25643
1.76,1.87487,1.25767
1.761,1.87592,1.25891
1.762,1.87696,1.26015
1.763,1.878,1.26139
1.764,1.87904,1.26262
1.765,1.88008,1.26386
1.766,1.88112,1.2651
1.767,1.88216,1.26634
1.768,1.8832,1.26758
1.769,1.88423,1.26882
1.77,1.88527,1.27006
1.771,1.88631,1.2713
1.772,1.88734,1.27254
1.773,1.88837,1.27378
1.774,1.88941,1.27502
1.775,1.89044,1.27626
1.776,1.89147,1.2775
1.777,1.8925,1.27874
1.778,1.89353,1.27998
1.779,1.89456,1.28122
1.78,1.89559,1.28246
1.781,1.89662,1.2837
1.782,1.89765,1.28494
1.783,1.89867,1.28619
1.784,1.8997,1.28743
1.785,1.90072,1.28867
1.786,1.90175,1.28991
1.787,1.90277,1.29115
1.788,1.90379,1.2924
1.789,1.90482,1.29364
1.79,1.90584,1.29488
1.791,1.90686,1.29612
1.792,1.90788,1.29737
1.793,1.9089,1.29861
1.794,1.90991,1.29985
1.795,1.91093,1.3011
1.796,1.91195,1.30234
1.797,1.91296,1.30359
1.798,1.91398,1.30483
1.799,1.91499,1.30607
1.8,1.91601,1.30732
1.801,1.91702,1.30856
1.802,1.91803,1.30981
1.803,1.91904,1.31105
1.804,1.92005,1.3123
1.805,1.92106,1.31354
1.806,1.92207,1.31479
1.807,1.92308,1.31603
1.808,1.92409,1.31728
1.809,1.92509,1.31852
1.81,1.9261,1.31977
1.811,1.92711,1.32101
1.812,1.92811,1.32226
1.813,1.92911,1.32351
1.814,1.93012,1.32475
1.815,1.93112,1.326
1.816,1.93212,1.32725
1.817,1.93312,1.32849
1.818,1.93412,1.32974
1.819,1.93512,1.33099
1.82,1.93612,1.33223
1.821,1.93711,1.33348
1.822,1.93811,1.33473
1.823,1.93911,1.33598
1.824,1.9401,1.33723
1.825,1.9411,1.33847
1.826,1.94209,1.33972
1.827,1.94308,1.34097
1.828,1.94407,1.34222
1.829,1.94507,1.34347
1.83,1.94606,1.34471
1.831,1.94705,1.34596
1.832,1.94803,1.34721
1.833,1.94902,1.34846
1.834,1.95001,1.34971
1.835,1.951,1.35096
1.836,1.95198,1.35221
1.837,1.95297,1.35346
1.838,1.95395,1.35471
1.839,1.95493,1.35596
1.84,1.95592,1.35721
1.841,1.9569,1.35846
1.842,1.95788,1.35971
1.843,1.95886,1.36096
1.844,1.95984,1.36221
1.845,1.96082,1.36346
1.846,1.9618,1.36471
1.847,1.96277,1.36596
1.848,1.96375,1.36721
1.849,1.96473,1.36846
1.85,1.9657,1.36971
1.851,1.96667,1.37097
1.852,1.96765,1.37222
1.853,1.96862,1.37347
1.854,1.96959,1.37472
1.855,1.97056,1.37597
1.856,1.97153,1.37722
1.857,1.9725,1.37848
1.858,1.97347,1.37973
1.859,1.97444,1.38098
1.86,1.97541,1.38223
1.861,1.97637,1.38349
1.862,1.97734,1.38474
1.863,1.9783,1.38599
1.864,1.97927,1.38724
1.865,1.98023,1.3885
1.866,1.98119,1.38975
1.867,1.98215,1.391
1.868,1.98311,1.39226
1.869,1.98407,1.39351
1.87,1.98503,1.39476
1.871,1.98599,1.39602
1.872,1.98695,1.39727
1.873,1.98791,1.39853
1.874,1.98886,1.39978
1.875,1.98982,1.40103
1.876,1.99077,1.40229
1.877,1.99172,1.40354
1.878,1.99268,1.4048
1.879,1.99363,1.40605
1.88,1.99458,1.40731
1.881,1.99553,1.40856
1.882,1.99648,1.40982
1.883,1.99743,1.41107
1.884,1.99838,1.41233
1.885,1.99932,1.41358
1.886,2.00027,1.41484
1.887,2.00122,1.41609
1.888,2.00216,1.41735
1.889,2.00311,1.4186
1.89,2.00405,1.41986
1.891,2.00499,1.42111
1.892,2.00593,1.42237
1.893,2.00687,1.42363
1.894,2.00781,1.42488
1.895,2.00875,1.42614
1.896,2.00969,1.4274
1.897,2.01063,1.42865
1.898,2.01157,1.42991
1.899,2.0125,1.43116
1.9,2.01344,1.43242
1.901,2.01437,1.43368
